Crash ID,Adj ADT,At Intersection Flag,ADT,ADT Year,City,Contributing Factors,Control Section,CS Milepoint,Crash Date,Death Count,Month,NonSusp Serious Inj,Possible Inj,Crash Severity,Susp Serious Inj,Crash Time,Total Inj,Year,Day of Week,DFO,Fatal Crash Flag,First Harmful Event,Hwy Lane Design,Hour,Intersecting Hwy Number,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Located Flag,Longitude,Manner of Collision,Median Type,Entering Roads,Number of Lanes,Object Struck,On System Flag,Other Factor,Population Group,Private Drive Flag,Ref Marker,RM Offset,Road Class,Roadway Alignment,Roadway Function,Roadway Relation,Roadway Type,Rural Flag,Speed Limit,Street Name,Surface Condition,Traffic Control Type,Weather Condition
14874233,10439,False,10439,2023,CORPUS CHRISTI,OTHER (EXPLAIN IN NARRATIVE),226303,23.648,2016-01-11,0,1,0,0,N - NOT INJURED,0,0219,0,2016,MONDAY,31.367,0,FIXED OBJECT,TWO-WAY,02:00 - 02:59,,N/A,NON INTERSECTION,27.66030584,"DARK, NOT LIGHTED",YES,-97.18498195,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,5,HIT FENCE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0636,-0.316,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,OFF ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,MARKED LANES,CLEAR
14868493,12050,False,12050,2023,OUTSIDE CITY LIMITS,HAD BEEN DRINKING,226303,14.126,2016-01-13,1,1,0,0,K - FATAL INJURY,1,1758,1,2016,WEDNESDAY,21.845,1,OVERTURNED,TWO-WAY,17:00 - 17:59,,N/A,NON INTERSECTION,27.77893216,DAYLIGHT,YES,-97.10510097,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,THREE ENTERING ROADS - T,5,OVERTURNED,True,NOT APPLICABLE,RURAL,NO,0626,0.133,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,OFF ROADWAY,"4 OR MORE LANES, UNDIVIDED",True,60,SH0361,DRY,STOP SIGN,CLEAR
14868876,5888,False,5888,2023,PORT ARANSAS,FAILED TO CONTROL SPEED,226302,6.407,2016-01-19,0,1,0,0,N - NOT INJURED,0,1553,0,2016,TUESDAY,16.859,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,15:00 - 15:59,,N/A,NON INTERSECTION,27.83799778,DAYLIGHT,YES,-97.06799611,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,OTHER (EXPLAIN IN NARRATIVE),2,HIT OTHER FIXED OBJECT,True,SLOWING/STOPPING-REASON NOT SPECIFIED,"2,500 - 4,999 POP",NO,0620,0.592,CITY STREET,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,5,SH0361,DRY,OTHER (EXPLAIN IN NARRATIVE),CLEAR
14869053,15893,False,15893,2023,PORT ARANSAS,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT;TURNED WHEN UNSAFE,226303,12.086,2016-01-19,0,1,0,2,C - POSSIBLE INJURY,0,1701,2,2016,TUESDAY,19.805,0,MOTOR VEHICLE IN TRANSPORT,BOULEVARD,17:00 - 17:59,,N/A,NON INTERSECTION,27.80283878,"DARK, NOT LIGHTED",YES,-97.08545048,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,CURBED,THREE ENTERING ROADS - T,4,NOT APPLICABLE,True,NOT APPLICABLE,"2,500 - 4,999 POP",NO,0624,0.055,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, DIVIDED",True,55,SH0361,DRY,NONE,CLEAR
14901583,10439,True,10439,2023,CORPUS CHRISTI,DISREGARD STOP AND GO SIGNAL; HAD BEEN DRINKING,226303,27.498,2016-01-24,0,1,1,0,A - SUSPECTED SERIOUS INJURY,1,1710,2,2016,SUNDAY,35.217,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,17:00 - 17:59,0022,PR0022,INTERSECTION,27.6178894,DAYLIGHT,YES,-97.22177124,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,FOUR ENTERING ROADS,5,NOT APPLICABLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0638,1.535,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,SIGNAL LIGHT,CLEAR
14878793,5888,True,5888,2023,PORT ARANSAS,DISTRACTION IN VEHICLE;CELL/MOBILE DEVICE USE - OTHER,226302,6.526,2016-01-25,0,1,0,0,N - NOT INJURED,0,1501,0,2016,MONDAY,16.978,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,15:00 - 15:59,,PORT ST,INTERSECTION RELATED,27.8366335,DAYLIGHT,YES,-97.06920077,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,THREE ENTERING ROADS - T,2,NOT APPLICABLE,True,"SLOWING/STOPPING - FOR OFFICER, FLAGMAN, OR TRAFFIC CONTROL","2,500 - 4,999 POP",NO,0620,0.711,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,30,SH0361,DRY,NONE,CLEAR
14895085,6181,False,6181,2023,ARANSAS PASS,FAILED TO CONTROL SPEED; FAULTY EVASIVE ACTION,226302,2.797,2016-01-26,0,1,0,0,N - NOT INJURED,0,0951,0,2016,TUESDAY,13.234,0,OVERTURNED,TWO-WAY,09:00 - 09:59,,N/A,NON INTERSECTION,27.8806713,DAYLIGHT,YES,-97.10049665,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,2,OVERTURNED,True,"LOST CONTROL OR SKIDDED (ICY OR SLICK ROAD, ETC.)","5,000 - 9,999 POP",NO,0616,0.926,US & STATE HIGHWAYS,"STRAIGHT, GRADE",MINOR ARTERIAL,OFF ROADWAY,"2 LANE, 2 WAY",False,55,SH0361,WET,CENTER STRIPE/DIVIDER,RAIN
14896685,15893,False,15893,2023,PORT ARANSAS,DRIVER INATTENTION; FAILED TO CONTROL SPEED,226303,11.534,2016-02-04,0,2,0,0,N - NOT INJURED,0,1258,0,2016,THURSDAY,19.253,0,MOTOR VEHICLE IN TRANSPORT,BOULEVARD,12:00 - 12:59,,N/A,NON INTERSECTION,27.80920127,DAYLIGHT,YES,-97.07995648,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,CURBED,NOT APPLICABLE,4,NOT APPLICABLE,True,CONSTRUCTION-WITHIN POSTED ROAD CONSTRUCTION ZONE (RELATED TO CRASH),"2,500 - 4,999 POP",NO,0624,-0.497,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, DIVIDED",True,45,SH0361,DRY,NONE,CLEAR
14908809,9764,True,9764,2023,PORT ARANSAS,DISTRACTION IN VEHICLE,226302,7.266,2016-02-08,0,2,0,0,N - NOT INJURED,0,1320,0,2016,MONDAY,17.718,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,13:00 - 13:59,,STATE HIGHWAY 361,INTERSECTION RELATED,27.82817809,DAYLIGHT,YES,-97.06701784,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,FOUR ENTERING ROADS,2,NOT APPLICABLE,True,"SLOWING/STOPPING - FOR OFFICER, FLAGMAN, OR TRAFFIC CONTROL","2,500 - 4,999 POP",NO,0622,-0.01,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,30,SH0361,DRY,SIGNAL LIGHT,CLEAR
14938847,15893,False,15893,2023,PORT ARANSAS,FAILED TO CONTROL SPEED; UNDER INFLUENCE - ALCOHOL,226303,11.763,2016-02-26,0,2,0,0,N - NOT INJURED,0,1141,0,2016,FRIDAY,19.482,0,MOTOR VEHICLE IN TRANSPORT,BOULEVARD,11:00 - 11:59,,ACCESS ROAD 1 A,INTERSECTION RELATED,27.80659239,DAYLIGHT,YES,-97.08228334,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,CURBED,THREE ENTERING ROADS - T,4,NOT APPLICABLE,True,NOT APPLICABLE,"2,500 - 4,999 POP",NO,0624,-0.268,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, DIVIDED",True,55,SH0361,DRY,FLASHING YELLOW LIGHT,CLEAR
14950362,12050,False,12050,2023,CORPUS CHRISTI,FAILED TO CONTROL SPEED,226303,14.455,2016-02-29,0,2,0,0,99 - UNKNOWN,0,0224,0,2016,MONDAY,22.174,0,FIXED OBJECT,TWO-WAY,02:00 - 02:59,,N/A,NON INTERSECTION,27.77483715,"DARK, NOT LIGHTED",YES,-97.10786875,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,THREE ENTERING ROADS - T,5,HIT UTILITY POLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0626,0.462,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,OFF ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,WET,STOP SIGN,CLOUDY
14979060,10439,False,10439,2023,CORPUS CHRISTI,DISTRACTION IN VEHICLE; FAILED TO DRIVE IN SINGLE LANE,226303,26.227,2016-03-05,0,3,2,0,B - SUSPECTED MINOR INJURY,0,2358,2,2016,SATURDAY,33.946,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,23:00 - 23:59,,N/A,NON INTERSECTION,27.62817309,"DARK, NOT LIGHTED",YES,-97.20658518,OPPOSITE DIRECTION - BOTH GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,ATTENTION DIVERTED FROM DRIVING,"250,000 POP AND OVER",NO,0638,0.264,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
14964806,9764,True,9764,2023,PORT ARANSAS,DRIVER INATTENTION; TURNED IMPROPERLY - WIDE RIGHT; TURNED WHEN UNSAFE,226302,7.266,2016-03-09,0,3,0,0,N - NOT INJURED,0,1056,0,2016,WEDNESDAY,17.718,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,10:00 - 10:59,,S ALISTER ST,INTERSECTION RELATED,27.82817809,DAYLIGHT,YES,-97.06701784,SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN,NO MEDIAN,THREE ENTERING ROADS - T,2,NOT APPLICABLE,True,ATTENTION DIVERTED FROM DRIVING,"2,500 - 4,999 POP",NO,0622,-0.01,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,30,SH0361,WET,STOP SIGN,RAIN
14965358,6181,False,6181,2023,ARANSAS PASS,FLEEING OR EVADING POLICE; TURNED WHEN UNSAFE,226302,2.222,2016-03-12,0,3,0,0,N - NOT INJURED,0,1800,0,2016,SATURDAY,12.659,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,18:00 - 18:59,,N/A,NON INTERSECTION,27.88663665,DAYLIGHT,YES,-97.10706076,SAME DIRECTION - BOTH LEFT TURN,NO MEDIAN,NOT APPLICABLE,2,NOT APPLICABLE,True,NOT APPLICABLE,"5,000 - 9,999 POP",NO,0616,0.351,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",False,55,SH0361,DRY,MARKED LANES,CLEAR
14975245,15893,False,15893,2023,PORT ARANSAS,FAILED TO CONTROL SPEED; HAD BEEN DRINKING,226303,12.03,2016-03-12,0,3,0,4,C - POSSIBLE INJURY,0,1919,4,2016,SATURDAY,19.749,0,MOTOR VEHICLE IN TRANSPORT,BOULEVARD,19:00 - 19:59,,N/A,NON INTERSECTION,27.80349112,"DARK, NOT LIGHTED",YES,-97.0849021,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,CURBED,THREE ENTERING ROADS - T,4,NOT APPLICABLE,True,SLOWING/STOPPING-REASON NOT SPECIFIED,"2,500 - 4,999 POP",NO,0624,-0.001,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, DIVIDED",True,60,SH0361,DRY,STOP SIGN,CLEAR
15005676,10439,False,10439,2023,CORPUS CHRISTI,TURNED WHEN UNSAFE,226303,21.95,2016-03-12,0,3,1,0,B - SUSPECTED MINOR INJURY,0,1909,1,2016,SATURDAY,29.669,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,19:00 - 19:59,,N/A,NON INTERSECTION,27.68147343,"DARK, LIGHTED",YES,-97.17076215,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0634,-0.014,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
14972051,15893,False,15893,2023,PORT ARANSAS,FAILED TO CONTROL SPEED; UNDER INFLUENCE - ALCOHOL,226303,11.307,2016-03-15,0,3,0,0,N - NOT INJURED,0,1934,0,2016,TUESDAY,19.026,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,19:00 - 19:59,,N/A,NON INTERSECTION,27.81185155,DUSK,YES,-97.07777756,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,THREE ENTERING ROADS - T,2,NOT APPLICABLE,True,CONSTRUCTION - WITHIN POSTED ROAD CONSTRUCTION ZONE (NOT RELATED TO CRASH),"2,500 - 4,999 POP",NO,0624,-0.724,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,45,SH0361,DRY,NONE,CLEAR
14975243,15893,False,15893,2023,PORT ARANSAS,FAILED TO CONTROL SPEED,226303,10.683,2016-03-17,0,3,0,0,N - NOT INJURED,0,1251,0,2016,THURSDAY,18.402,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,12:00 - 12:59,,N/A,NON INTERSECTION,27.81989661,DAYLIGHT,YES,-97.07310539,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,THREE ENTERING ROADS - T,2,NOT APPLICABLE,True,CONSTRUCTION - WITHIN POSTED ROAD CONSTRUCTION ZONE (NOT RELATED TO CRASH),"2,500 - 4,999 POP",NO,0622,0.674,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,45,SH0361,DRY,STOP SIGN,CLOUDY
14978857,12050,False,12050,2023,PORT ARANSAS,HAD BEEN DRINKING; TURNED WHEN UNSAFE,226303,12.623,2016-03-18,0,3,0,0,N - NOT INJURED,0,1810,0,2016,FRIDAY,20.342,0,MOTOR VEHICLE IN TRANSPORT,BOULEVARD,18:00 - 18:59,,N/A,NON INTERSECTION,27.7965956,DAYLIGHT,YES,-97.09069267,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,CURBED,THREE ENTERING ROADS - T,4,NOT APPLICABLE,True,NOT APPLICABLE,"2,500 - 4,999 POP",NO,0624,0.592,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, DIVIDED",True,60,SH0361,DRY,STOP SIGN,CLOUDY
14984416,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO CONTROL SPEED,226303,23.648,2016-03-18,0,3,0,0,N - NOT INJURED,0,2013,0,2016,FRIDAY,31.367,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,20:00 - 20:59,,N/A,NON INTERSECTION,27.66030584,"DARK, NOT LIGHTED",YES,-97.18498195,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"250,000 POP AND OVER",NO,0636,-0.316,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,WET,CENTER STRIPE/DIVIDER,FOG
14988139,15893,True,15893,2023,PORT ARANSAS,DRIVER INATTENTION;FAILED TO CONTROL SPEED;FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,226303,10.885,2016-03-18,0,3,2,2,B - SUSPECTED MINOR INJURY,0,1357,4,2016,FRIDAY,18.604,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,13:00 - 13:59,,UNKNOWN,INTERSECTION,27.81728249,DAYLIGHT,YES,-97.0745983,ANGLE - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,THREE ENTERING ROADS - T,2,NOT APPLICABLE,True,CONSTRUCTION - WITHIN POSTED ROAD CONSTRUCTION ZONE (NOT RELATED TO CRASH),"2,500 - 4,999 POP",NO,0622,0.876,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,45,SH0361,DRY,STOP SIGN,CLEAR
14995200,10439,False,10439,2023,CORPUS CHRISTI,DRIVER INATTENTION; FOLLOWED TOO CLOSELY,226303,26.525,2016-03-18,0,3,1,1,B - SUSPECTED MINOR INJURY,0,1930,2,2016,FRIDAY,34.244,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,19:00 - 19:59,,N/A,NON INTERSECTION,27.62446127,DUSK,YES,-97.20907343,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,NO MEDIAN,THREE ENTERING ROADS - T,5,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"250,000 POP AND OVER",NO,0638,0.562,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,65,SH0361,DRY,CENTER STRIPE/DIVIDER,FOG
14983214,12050,True,12050,2023,OUTSIDE CITY LIMITS,NONE,226303,13.393,2016-03-19,0,3,1,0,B - SUSPECTED MINOR INJURY,0,1553,1,2016,SATURDAY,21.112,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,15:00 - 15:59,,UNKNOWN,INTERSECTION RELATED,27.78762528,DAYLIGHT,YES,-97.09823093,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,NO MEDIAN,THREE ENTERING ROADS - T,5,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,RURAL,NO,0626,-0.6,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",True,60,SH0361,DRY,STOP SIGN,CLOUDY
14983215,15893,False,15893,2023,PORT ARANSAS,NONE,226303,12.03,2016-03-19,0,3,0,0,N - NOT INJURED,0,1114,0,2016,SATURDAY,19.749,0,MOTOR VEHICLE IN TRANSPORT,BOULEVARD,11:00 - 11:59,,N/A,NON INTERSECTION,27.80349122,DAYLIGHT,YES,-97.08490202,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,CURBED,THREE ENTERING ROADS - T,4,NOT APPLICABLE,True,CONSTRUCTION - WITHIN POSTED ROAD CONSTRUCTION ZONE (NOT RELATED TO CRASH),"2,500 - 4,999 POP",NO,0624,-0.001,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, DIVIDED",True,45,SH0361,DRY,SIGNAL LIGHT,CLOUDY
14987104,10439,True,10439,2023,CORPUS CHRISTI,DRIVER INATTENTION; FAILED TO CONTROL SPEED,226303,27.498,2016-03-20,0,3,0,0,N - NOT INJURED,0,1200,0,2016,SUNDAY,35.217,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,12:00 - 12:59,0022,PR0022,INTERSECTION RELATED,27.6178894,DAYLIGHT,YES,-97.22177124,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,NO MEDIAN,FOUR ENTERING ROADS,5,NOT APPLICABLE,True,ATTENTION DIVERTED FROM DRIVING,"250,000 POP AND OVER",NO,0638,1.535,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,SIGNAL LIGHT,CLEAR
15000364,12050,False,12050,2023,CORPUS CHRISTI,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY,226303,16.943,2016-03-27,0,3,0,0,N - NOT INJURED,0,1406,0,2016,SUNDAY,24.662,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,14:00 - 14:59,,N/A,DRIVEWAY ACCESS,27.74385597,DAYLIGHT,YES,-97.12876918,SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,ONE VEHICLE ENTERING DRIVEWAY,"250,000 POP AND OVER",NO,0628,0.961,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15043882,10439,True,10439,2023,CORPUS CHRISTI,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,226303,26.723,2016-04-09,0,4,0,0,N - NOT INJURED,0,0956,0,2016,SATURDAY,34.442,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,09:00 - 09:59,,ZAHN RD,INTERSECTION,27.62201986,DAYLIGHT,YES,-97.21077788,ANGLE - BOTH GOING STRAIGHT,NO MEDIAN,THREE ENTERING ROADS - T,5,NOT APPLICABLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0638,0.76,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,STOP SIGN,CLEAR
15047265,9764,False,9764,2023,PORT ARANSAS,DISTRACTION IN VEHICLE,226302,7.243,2016-04-23,0,4,0,0,N - NOT INJURED,0,1829,0,2016,SATURDAY,17.695,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,18:00 - 18:59,,N/A,NON INTERSECTION,27.82839345,DAYLIGHT,YES,-97.06731954,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,FOUR ENTERING ROADS,2,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"2,500 - 4,999 POP",NO,0622,-0.033,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,35,SH0361,DRY,SIGNAL LIGHT,CLEAR
15082907,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO CONTROL SPEED,226303,24.679,2016-04-30,0,4,0,0,N - NOT INJURED,0,1325,0,2016,SATURDAY,32.398,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,13:00 - 13:59,,N/A,NON INTERSECTION,27.64745804,DAYLIGHT,YES,-97.19358747,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"250,000 POP AND OVER",NO,0636,0.715,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15086968,15893,False,15893,2023,PORT ARANSAS,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,226303,11.078,2016-04-30,0,4,0,0,N - NOT INJURED,0,2237,0,2016,SATURDAY,18.797,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,22:00 - 22:59,,SEA ISLE DR,INTERSECTION,27.81479,"DARK, LIGHTED",YES,-97.076032,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,THREE ENTERING ROADS - T,2,NOT APPLICABLE,True,CONSTRUCTION - WITHIN POSTED ROAD CONSTRUCTION ZONE (NOT RELATED TO CRASH),"2,500 - 4,999 POP",NO,0624,-0.953,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,45,SH0361,DRY,NONE,CLEAR
15088323,10439,False,10439,2023,CORPUS CHRISTI,DISTRACTION IN VEHICLE; DRIVER INATTENTION; FAILED TO CONTROL SPEED,226303,24.144,2016-04-30,0,4,0,0,N - NOT INJURED,0,1300,0,2016,SATURDAY,31.863,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,13:00 - 13:59,,GULF BEACH ACCESS ROAD 3,INTERSECTION RELATED,27.65412501,DAYLIGHT,YES,-97.18913858,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,ATTENTION DIVERTED FROM DRIVING,"250,000 POP AND OVER",NO,0636,0.18,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,65,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15088337,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO CONTROL SPEED,226303,25.701,2016-04-30,0,4,0,0,A - SUSPECTED SERIOUS INJURY,2,1301,2,2016,SATURDAY,33.42,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,13:00 - 13:59,,N/A,NON INTERSECTION,27.63472641,DAYLIGHT,YES,-97.20217058,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"250,000 POP AND OVER",NO,0638,-0.262,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,50,SH0361,DRY,MARKED LANES,CLEAR
15101749,12050,False,12050,2023,CORPUS CHRISTI,CHANGED LANE WHEN UNSAFE,226303,19.494,2016-04-30,0,4,3,0,B - SUSPECTED MINOR INJURY,0,1634,3,2016,SATURDAY,27.213,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,16:00 - 16:59,,N/A,NON INTERSECTION,27.71208255,DAYLIGHT,YES,-97.15017871,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0632,-0.47,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
